area,district,latitude,longitude,money,orientation,plot,street,subway,time,typ
125㎡,大兴,39.752366,116.338152,33300,朝东,整租,枣园,距离4号线大兴线-清源路524m距离4号线大兴线-枣园573m,2019-03-21,5房间1卫
49㎡,大兴,39.756539,116.346109,3100,朝南,滨河西里,枣园,距离4号线大兴线-枣园574m距离4号线大兴线-清源路982m,2019-03-22,1室1厅1卫
71㎡,大兴,39.674171,116.328302,4400,朝南 北,保利首开熙悦春天,天宫院,距离4号线大兴线-天宫院8m,2019-03-21,3室1厅1卫
106㎡,大兴,39.818518,116.465305,6000,朝南 北,德林园,旧宫,,2019-03-21,2室2厅2卫
79㎡,大兴,39.752366,116.338152,5500,朝南,波普公社,枣园,距离4号线大兴线-清源路524m距离4号线大兴线-枣园573m,2019-03-21,3房间1卫
106㎡,大兴,39.818518,116.465305,6000,朝南 北,整租,旧宫,,2019-03-20,2室2厅2卫
97㎡,大兴,39.788687,116.430028,5500,朝南 北,明悦湾,旧宫,距离8号线南段-五福堂42m,2019-03-22,2室1厅1卫
78㎡,大兴,39.768464,116.45908,3500,朝南,整租,瀛海,距离8号线南段-瀛海312m,2019-03-19,2室1厅1卫
85㎡,大兴,39.721464,116.406877,3500,朝南 北,金色漫香郡北区,大兴其它,,2019-03-19,2室1厅1卫
79㎡,大兴,39.797442,116.364295,3800,朝南 北,整租,西红门,,2019-03-20,2室1厅1卫
104㎡,大兴,39.742059,116.349167,4700,朝南 北,时代龙和,黄村中,距离4号线大兴线-黄村西大街951m,2019-03-18,2室2厅1卫
155㎡,顺义,40.117154,116.559953,18500,朝南 北,江山赋,后沙峪,距离15号线-后沙峪950m,2019-03-10,3室2厅2卫
88㎡,大兴,39.760734,116.316259,4200,朝南 北,康庄路52号院,枣园,,2019-03-15,2室1厅1卫
73㎡,大兴,39.733154,116.354548,3500,朝南 北,观音寺小区,观音寺,,2019-03-17,2室1厅1卫
95㎡,顺义,40.129754,116.678194,4600,朝南 北,整租,顺义城,,2019-03-03,2室1厅1卫
79㎡,顺义,40.142858,116.66841,4800,朝西南,整租,顺义城,距离15号线-顺义904m,2019-03-21,2室1厅1卫
61㎡,顺义,40.120667,116.660144,3000,朝南 北,整租,顺义城,,2019-03-23,2室1厅1卫
85㎡,顺义,40.138289,116.673001,3800,朝南 西 北,东兴二区,顺义城,距离15号线-顺义753m,2019-03-16,2室1厅1卫
62㎡,顺义,40.14532,116.659297,3100,朝南 北,双兴南区,顺义城,距离15号线-顺义853m,2019-03-06,1室1厅1卫
135㎡,顺义,40.132553,116.646296,6800,朝南 北,万科四季花城,顺义城,距离15号线-石门194m,2019-03-18,3室1厅2卫
120㎡,顺义,40.132553,116.646296,6500,朝南 北,万科四季花城,顺义城,距离15号线-石门194m,2019-03-12,3室2厅1卫
222㎡,顺义,40.097008,116.507984,40000,朝南 北,整租,中央别墅区,,2018-05-26,5室2厅4卫
84㎡,顺义,40.099551,116.541069,8000,朝东 北,整租,后沙峪,,2018-12-10,2室1厅1卫
58㎡,顺义,40.12408,116.563472,3950,朝东,整租,后沙峪,距离15号线-后沙峪1162m,2019-03-03,2房间1卫
48㎡,顺义,40.12395,116.569194,4800,朝北,整租,后沙峪,,2019-02-24,4房间2卫
76㎡,顺义,40.12408,116.563472,5700,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2019-02-21,3房间1卫
75㎡,顺义,40.185553,116.654713,3500,朝南 北,泰和谊园,马坡,,2019-02-23,2室1厅1卫
100㎡,顺义,40.099551,116.541069,16000,朝西,整租,后沙峪,,2019-02-20,5房间2卫
91㎡,顺义,40.207714,116.664571,3500,朝南,恒华湖公馆,马坡,,2019-02-19,2室2厅1卫
58㎡,顺义,40.12408,116.563472,4300,朝东,整租,后沙峪,距离15号线-后沙峪1162m,2019-02-18,2房间1卫
48㎡,顺义,40.093026,116.671838,3100,朝西,整租,顺义其它,,2019-02-20,2房间1卫
54㎡,顺义,40.099551,116.541069,5500,朝南,整租,后沙峪,,2019-01-19,1房间1卫
55㎡,顺义,40.081257,116.637984,4200,朝南,整租,顺义其它,,2019-02-21,3房间2卫
55㎡,,40.090716,116.671084,4300,朝南 北,卡法国际,,,2019-01-22,3房间1卫
125㎡,顺义,40.081257,116.637984,9000,朝南 北,整租,顺义其它,,2019-01-20,7房间2卫
38㎡,顺义,40.12408,116.563472,3600,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2019-01-17,1房间1卫
77㎡,顺义,40.103666,116.545553,8000,朝东南,整租,后沙峪,,2019-01-17,4房间2卫
59㎡,,40.113841,116.671657,3800,朝西,整租,,,2019-01-15,2房间1卫
57㎡,顺义,40.099551,116.541069,7500,朝南,整租,后沙峪,,2018-12-26,2房间1卫
76㎡,顺义,40.099551,116.541069,8500,朝南,整租,后沙峪,,2019-01-13,3房间2卫
54㎡,顺义,40.099551,116.541069,5200,朝北,整租,后沙峪,,2019-01-21,1房间1卫
58㎡,顺义,40.12408,116.563472,4000,朝东,整租,后沙峪,距离15号线-后沙峪1162m,2018-12-23,2房间1卫
58㎡,顺义,40.12408,116.563472,4200,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2018-12-22,2房间1卫
67㎡,顺义,40.137845,116.625568,3600,朝东,整租,顺义其它,距离15号线-南法信730m,2019-01-17,2房间1卫
45㎡,顺义,40.093258,116.548519,5600,朝北,整租,后沙峪,距离15号线-花梨坎1194m,2018-12-21,2房间1卫
155㎡,顺义,40.18394,116.661657,4300,朝南 北,马坡花园二区,马坡,,2018-11-29,4室2厅2卫
91㎡,顺义,40.101955,116.66943,4500,朝北,整租,顺义其它,,2018-11-17,3房间1卫
33㎡,顺义,40.186753,116.665923,2200,朝北,香悦四季,马坡,,2018-11-30,1房间1卫
50㎡,顺义,40.103666,116.545553,6500,朝西,整租,后沙峪,,2018-12-15,3房间2卫
70㎡,顺义,40.103666,116.545553,7000,朝东,整租,后沙峪,,2018-12-02,4房间2卫
46㎡,顺义,40.108073,116.564402,9500,朝南,整租,后沙峪,,2018-12-10,1房间1卫
61㎡,顺义,40.12408,116.563472,4300,朝南 西,整租,后沙峪,距离15号线-后沙峪1162m,2018-11-16,2房间1卫
61㎡,顺义,40.093258,116.548519,8000,朝西,整租,后沙峪,距离15号线-花梨坎1194m,2018-12-15,3房间2卫
237㎡,,40.114174,116.545901,20000,朝南 西 北,整租,,,2018-11-08,4室3厅4卫
54㎡,顺义,40.217544,116.512404,3000,朝东北,整租,顺义其它,,2018-09-22,2房间1卫
40㎡,顺义,40.134877,116.605239,3200,朝西,整租,顺义其它,距离15号线-南法信914m,2018-10-27,1房间1卫
59㎡,顺义,40.108073,116.564402,6150,朝南,北京方糖,后沙峪,,2018-09-07,3房间1卫
277㎡,顺义,40.113345,116.668841,15000,朝南 北,整租,顺义城,,2018-08-30,6房间1卫
44㎡,顺义,40.106266,116.543201,5500,朝南,整租,后沙峪,,2018-11-15,2房间1卫
59㎡,顺义,40.128397,116.618165,6000,朝南 北,旭辉26街区,顺义其它,距离15号线-南法信406m,2018-10-17,3室2厅2卫
57㎡,顺义,40.099551,116.541069,7000,朝南,整租,后沙峪,,2018-11-14,3房间1卫
91㎡,顺义,40.183199,116.669568,3600,朝南 北,金宝城北区,马坡,,2019-02-24,2室1厅1卫
403㎡,,40.11463,116.554694,35000,朝南 北,德国印象,,,2019-01-07,5室2厅5卫
59㎡,顺义,40.108073,116.564402,7000,朝南,整租,后沙峪,,2017-11-01,3房间1卫
76㎡,顺义,40.103666,116.545553,8000,朝东南,整租,后沙峪,,2018-03-25,4房间2卫
86㎡,顺义,40.099551,116.541069,10000,朝西,整租,后沙峪,,2019-02-20,2房间1卫
60㎡,顺义,40.12408,116.563472,4600,朝南,整租,后沙峪,距离15号线-后沙峪1162m,2019-02-20,2房间1卫
54㎡,石景山,39.934432,116.175967,4300,朝南 北,教工楼,苹果园,"距离1号线-苹果园982m距离6号线,s1线-金安桥994m",2019-03-22,2室1厅1卫
310㎡,顺义,40.087744,116.516835,35000,朝东南,整租,中央别墅区,,2019-02-27,3室2厅4卫
63㎡,石景山,39.915004,116.229624,5100,朝南,整租,老山,距离1号线-八宝山849m距离1号线-八角游乐园883m,2019-03-09,2室1厅1卫
134㎡,石景山,39.906426,116.247008,13800,朝东 南 北,整租,鲁谷,距离1号线-八宝山636m,2019-01-31,3室1厅1卫
45㎡,石景山,39.931247,116.196292,4300,朝北,整租,杨庄,距离6号线-杨庄1148m,2019-03-03,1室0厅1卫
74㎡,石景山,39.943021,116.185767,5300,朝西北,西山奥园,苹果园,,2019-03-24,2室1厅1卫
74㎡,石景山,39.943021,116.185767,5300,朝西北,西山奥园,苹果园,,2019-03-24,2室1厅1卫
47㎡,石景山,39.912986,116.195775,3300,朝北,古城南里,古城,距离1号线-古城38m,2019-03-24,1室1厅1卫
70㎡,石景山,39.943021,116.185767,5300,朝东,西山奥园,苹果园,,2019-03-24,2室1厅1卫
64㎡,石景山,39.906919,116.215513,5200,朝南 北,京原路5号院,八角,距离1号线-八角游乐园861m,2019-03-14,2室1厅1卫
55㎡,石景山,39.906426,116.247008,5500,朝西北,远洋山水,鲁谷,距离1号线-八宝山636m,2019-03-24,1室0厅1卫
54㎡,石景山,39.923212,116.212278,6000,朝南,茂华景上景,杨庄,,2019-01-20,2房间2卫
145㎡,石景山,39.923629,116.209816,13000,朝南 北,整租,杨庄,,2019-03-03,3室2厅2卫
87㎡,石景山,39.90865,116.228643,14000,朝南 北,紫御国际,鲁谷,,2019-02-20,4房间3卫
102㎡,石景山,39.942157,116.176213,4300,朝南,模式口北里,苹果园,,2019-02-16,2室2厅1卫
54㎡,石景山,39.923212,116.212278,6600,朝南,茂华景上景,杨庄,,2019-01-25,2房间2卫
39㎡,石景山,39.950864,116.211017,5500,朝北,整租,苹果园,,2019-01-24,2房间1卫
47㎡,石景山,39.90865,116.228643,7200,朝东,紫御国际,鲁谷,,2019-01-30,2房间2卫
78㎡,石景山,39.929068,116.206116,5000,朝西 北,整租,杨庄,,2018-12-15,1室1厅0卫
54㎡,石景山,39.923212,116.212278,6300,朝南,业主自己精装修的,杨庄,,2018-12-12,2房间2卫
54㎡,,39.951678,116.206076,4200,朝南,八大处副食楼,,,2019-01-01,2室1厅1卫
57㎡,石景山,39.90865,116.228643,8000,朝北,紫御国际,鲁谷,,2018-12-23,2房间2卫
84㎡,石景山,39.90865,116.228643,13500,朝南 北,整租,鲁谷,,2019-01-21,5房间3卫
53㎡,石景山,39.896367,116.234516,4800,朝南 北,整租,鲁谷,,2019-03-01,1室1厅1卫
148㎡,石景山,39.899968,116.236106,10500,朝南 北,整租,鲁谷,,2019-01-19,3室1厅2卫
71㎡,,39.92093,116.184477,5500,朝南,整租,,,2018-06-01,2房间1卫
66㎡,石景山,39.936388,116.167112,4500,朝南 北,模式口南里,苹果园,"距离6号线,s1线-金安桥1039m",2019-02-15,2室1厅1卫
65㎡,石景山,39.896367,116.234516,6000,朝南,京汉旭城,鲁谷,,2018-12-09,2室1厅1卫
57㎡,丰台,39.893795,116.309363,6200,朝南 北,整租,六里桥,"距离9号线-六里桥东553m距离9号线,10号线-六里桥786m距离10号线-莲花桥1139m",2019-02-24,2室1厅1卫
63㎡,大兴,39.804485,116.424239,3800,朝南 北,六营门小区,旧宫,距离8号线南段-火箭万源147m,2019-02-24,2室1厅1卫
53㎡,丰台,39.843984,116.382166,5100,朝北,整租,马家堡,"距离4号线大兴线-公益西桥385m距离4号线大兴线,10号线-角门西957m",2019-02-25,1室1厅1卫
57㎡,石景山,39.91827,116.210772,4300,朝南 北,整租,八角,距离1号线-八角游乐园1119m,2018-12-19,2室1厅1卫
65㎡,石景山,39.959153,116.193275,4200,朝南 北,八大处山庄,苹果园,,2018-10-27,2室1厅1卫
137㎡,丰台,39.873276,116.260837,10000,朝南 北,整租,青塔,距离14号线西段-郭庄子50m,2019-03-03,3室1厅2卫
52㎡,东城,39.867957,116.427993,5700,朝东,整租,蒲黄榆,"距离5号线-刘家窑172m距离5号线,14号线东段-蒲黄榆253m距离14号线东段-景泰1149m",2019-03-05,2室1厅1卫
24㎡,丰台,39.875262,116.378344,4000,朝南,整租,北京南站,距离4号线大兴线-陶然亭1098m,2019-02-24,1室0厅1卫
64㎡,丰台,39.867997,116.390038,5500,朝东,整租,洋桥,"距离4号线大兴线,14号线东段-北京南站1012m",2019-02-25,2室1厅1卫
41㎡,丰台,39.863696,116.441493,4900,朝北,整租,宋家庄,距离14号线东段-方庄1075m距离5号线-刘家窑1133m,2019-02-23,1室0厅1卫
63㎡,丰台,39.846811,116.395716,5000,朝东,整租,大红门,距离10号线-角门东560m距离8号线南段-大红门南1136m,2019-02-23,1室1厅1卫
132㎡,丰台,39.854079,116.366231,8500,朝西南,整租,草桥,距离10号线-草桥903m距离4号线大兴线-马家堡1120m,2019-03-22,3室1厅2卫
57㎡,丰台,39.861922,116.398566,4800,朝南 北,整租,西罗园,距离8号线南段-木樨园987m距离8号线南段-海户屯1002m,2019-02-24,2室1厅1卫
58㎡,丰台,39.859381,116.421366,5200,朝东 西,贾家花园甲1号院,刘家窑,距离5号线-刘家窑897m距离10号线-石榴庄914m,2019-02-21,2室1厅1卫
38㎡,丰台,39.825059,116.305143,4600,朝东,整租,科技园区,"距离房山线,9号线-郭公庄594m距离9号线-丰台科技园688m",2019-03-23,1室0厅1卫
65㎡,丰台,39.858097,116.292081,4500,朝南 北,丰台,北大地,距离9号线-丰台东大街1156m,2019-03-19,2室1厅1卫
51㎡,丰台,39.861344,116.401854,4700,朝北,整租,西罗园,距离8号线南段-木樨园749m距离8号线南段-海户屯852m,2019-03-17,1室0厅1卫
42㎡,丰台,39.852992,116.381203,4700,朝南,整租,马家堡,"距离4号线大兴线,10号线-角门西5m距离4号线大兴线-马家堡605m距离10号线-角门东864m距离4号线大兴线-公益西桥959m",2019-03-15,1室1厅1卫
31㎡,丰台,39.825059,116.305143,4100,朝西,整租,科技园区,"距离房山线,9号线-郭公庄594m距离9号线-丰台科技园688m",2019-03-10,1室0厅1卫
53㎡,丰台,39.852545,116.321999,5000,朝东,整租,玉泉营,距离10号线-首经贸415m,2019-03-11,1室0厅1卫
63㎡,丰台,39.843775,116.297277,4600,朝南 北,整租,看丹桥,距离9号线-丰台南路675m距离9号线-科怡路836m,2019-03-17,2室1厅1卫
49㎡,丰台,39.890098,116.320535,4800,朝东,太平桥西里,太平桥,"距离9号线-六里桥东1m距离9号线,10号线-六里桥920m距离7号线-湾子1176m",2019-03-17,1室1厅1卫
62㎡,丰台,39.862204,116.382561,6000,朝南 北,4号线马家堡站,马家堡,"距离4号线大兴线-马家堡12m距离4号线大兴线,10号线-角门西517m",2019-03-17,2室1厅1卫
57㎡,丰台,39.865338,116.39854,5000,朝南 北,整租,西罗园,距离8号线南段-木樨园883m,2019-03-10,1室1厅1卫
65㎡,丰台,39.859077,116.42341,4800,朝南 北,整租,刘家窑,距离5号线-刘家窑788m距离10号线-石榴庄1173m,2019-03-08,2室1厅1卫
81㎡,顺义,40.107876,116.554715,4000,朝南 北,整租,后沙峪,,2019-03-21,2室1厅1卫
43㎡,丰台,39.888033,116.323091,4900,朝西,糖人街,太平桥,距离9号线-六里桥东712m,2019-03-06,1室0厅1卫
36㎡,丰台,39.825059,116.305143,4700,朝南,整租,科技园区,"距离房山线,9号线-郭公庄594m距离9号线-丰台科技园688m",2019-03-12,1室0厅1卫
92㎡,丰台,39.850164,116.319224,8000,朝南 北,整租,玉泉营,距离10号线-首经贸578m距离10号线-丰台站1141m,2019-03-03,2室1厅1卫
97㎡,丰台,39.857039,116.317673,8000,朝南 北,整租,玉泉营,距离10号线-丰台站333m距离10号线-首经贸1030m,2019-03-01,2室1厅1卫
50㎡,丰台,39.850638,116.423841,5000,朝南,石榴园南里小区,刘家窑,"距离10号线-石榴庄321m距离5号线,10号线,亦庄线-宋家庄645m",2019-03-14,1室1厅1卫
102㎡,丰台,39.848284,116.303955,5500,朝西北,整租,玉泉营,距离9号线-丰台南路156m,2019-03-03,3室1厅1卫
46㎡,丰台,39.853197,116.438986,4800,朝北,政馨园二区,宋家庄,"距离5号线,10号线,亦庄线-宋家庄692m",2019-03-01,1室0厅1卫
68㎡,顺义,40.144305,116.649091,2800,朝南 北,整租,顺义城,距离15号线-石门1108m,2019-03-17,2室1厅1卫
109㎡,顺义,40.039656,116.675236,4600,朝南 北,馨港庄园二区,顺义其它,,2019-03-17,2室1厅2卫
51㎡,顺义,40.093,116.560215,4200,朝南,整租,后沙峪,距离15号线-花梨坎243m,2019-03-23,1室2厅1卫
59㎡,顺义,40.112912,116.561056,3700,朝南 北,整租,后沙峪,,2019-03-15,2室1厅1卫
30㎡,顺义,40.094933,116.560389,3000,朝南,整租,后沙峪,距离15号线-花梨坎571m,2019-03-21,1室0厅1卫
47㎡,顺义,40.137571,116.648422,3800,朝南,整租,顺义城,距离15号线-石门221m距离15号线-顺义1184m,2019-03-18,1室1厅1卫
305㎡,顺义,40.099551,116.541069,43000,朝南 西 北,整租,后沙峪,,2019-03-17,4室2厅3卫
57㎡,顺义,40.128885,116.659218,3200,朝南 北,整租,顺义城,距离15号线-顺义541m,2019-03-20,2室1厅1卫
67㎡,顺义,40.129754,116.678194,4200,朝南,整租,顺义城,,2019-03-22,2室1厅1卫
96㎡,顺义,40.11204,116.683699,4300,朝南 北,整租,顺义城,,2019-03-23,2室1厅1卫
100㎡,顺义,40.140065,116.660839,5300,朝西 北,幸福西区,顺义城,距离15号线-顺义325m,2019-03-21,3室1厅1卫
86㎡,门头沟,39.943729,116.116971,3500,朝东 西,美丽的龙泉我的家，等你来，租金便宜,城子,,2019-02-22,2室1厅1卫
35㎡,顺义,40.031538,116.632799,2400,朝南 北,樱花园二区,李桥,,2019-03-17,1室1厅1卫
112㎡,顺义,40.110054,116.560168,8500,朝南 北,整租,后沙峪,,2019-02-22,3室2厅2卫
42㎡,门头沟,39.941152,116.117724,3200,朝东,皓月园,滨河西区,,2019-02-25,1室1厅1卫
109㎡,朝阳,40.050014,116.596995,6000,朝南 北,西平里,首都机场,,2019-03-16,3室2厅1卫
81㎡,门头沟,39.949935,116.082544,3200,朝南 北,石泉砖厂A3区,门头沟其它,,2019-02-22,3室1厅1卫
122㎡,门头沟,39.9381,116.106699,4200,朝南 北,高家园二路1号院,大峪,,2019-02-22,3室1厅1卫
117㎡,门头沟,39.939762,116.121964,5500,朝南 北,整租,滨河西区,,2019-02-22,3室1厅1卫
40㎡,门头沟,39.938083,116.097515,2600,朝南,中门寺南坡小区,大峪,,2019-03-23,1室1厅1卫
93㎡,门头沟,39.939762,116.121964,4000,朝南 北,整租,滨河西区,,2019-02-23,3室1厅1卫
44㎡,门头沟,39.893222,116.107481,2200,朝南,整租,石门营,距离s1线-石厂126m,2018-10-21,1室1厅1卫
63㎡,门头沟,39.950777,116.094462,3000,朝南,整租,门头沟其它,,2019-03-18,2室1厅1卫
63㎡,门头沟,39.93386,116.117019,3000,朝南,门头沟月季园,滨河西区,,2019-02-25,2室1厅1卫
89㎡,门头沟,39.910391,116.115159,4500,朝南,丽景长安,冯村,距离s1线-上岸974m,2019-03-21,2室1厅1卫
92㎡,门头沟,39.939735,116.122491,4600,朝南 北,临镜苑,滨河西区,,2019-03-15,2室1厅1卫
64㎡,门头沟,39.893222,116.107481,2900,朝南,整租,石门营,距离s1线-石厂126m,2019-03-16,2室1厅1卫
62㎡,门头沟,39.895151,116.122682,2500,朝南,云翔嘉苑,石门营,距离s1线-栗园庄875m,2019-03-14,2室1厅1卫
85㎡,门头沟,39.893222,116.107481,3500,朝南 北,整租,石门营,距离s1线-石厂126m,2019-03-11,3室1厅1卫
63㎡,门头沟,39.939528,116.073916,2500,朝南 北,惠泽家园,门头沟其它,,2019-03-12,1室1厅1卫
49㎡,门头沟,39.95269,116.112665,2900,朝东 西,整租,城子,,2019-03-14,1室1厅1卫
94㎡,门头沟,39.939735,116.122491,4500,朝南 北,临镜苑,滨河西区,,2019-03-17,2室1厅1卫
70㎡,门头沟,39.927799,116.124827,2500,朝东 西,整租,滨河西区,,2019-03-22,2室1厅1卫
118㎡,门头沟,39.939735,116.122491,5500,朝南 北,临镜苑,滨河西区,,2019-03-13,3室1厅2卫
120㎡,门头沟,39.904298,116.150318,6500,朝南 北,整租,门头沟其它,,2019-03-13,3室1厅2卫
134㎡,,39.884543,116.06206,6000,朝南 北,檀香府,,,2019-03-05,3室1厅2卫
